Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Boundary Violation,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
371,7/24/25 20:45,cs1,500.0,5.0,20.0,0.05,True,False,[[28.60429271]],True,50,10,0.05,0.8,1.0,0.85,,10.0,31.009165048599243,10.0,1.0,
372,7/24/25 20:45,cs2,500.0,20.0,,,True,True,[[-0.97198777]],True,50,10,0.05,,,,,,0.3279597759246826,,,
373,7/24/25 20:45,cs3,500.0,5.0,20.0,0.05,True,False,[[77.61759696]],True,50,10,0.05,,,,,,62.970813035964966,,,7.0
374,7/24/25 20:46,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4813120365142822,,,
375,7/24/25 20:46,cs5,500.0,5.0,20.0,0.05,True,False,[[38.64716512]],True,50,10,0.05,0.8,1.0,0.85,,10.0,9.719909906387327,,,
376,7/24/25 20:47,cs1,500.0,5.0,20.0,0.05,True,False,[[1.50935882]],True,50,15,0.01,0.8,1.0,0.85,,10.0,35.70122313499451,10.0,1.0,
377,7/24/25 20:47,cs2,500.0,20.0,,,True,True,[[-0.96152505]],False,50,15,0.01,,,,,,0.6331868171691895,,,
378,7/24/25 20:47,cs3,500.0,5.0,20.0,0.05,True,False,[[18.62535905]],True,50,15,0.01,,,,,,221.93384099006653,,,7.0
379,7/24/25 20:50,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.7814750671386719,,,
380,7/24/25 20:51,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82993316]],True,50,15,0.01,0.8,1.0,0.85,,10.0,16.062988996505737,,,
381,7/24/25 20:51,cs1,500.0,5.0,20.0,0.05,True,False,[[49.65162424]],False,50,15,0.1,0.8,1.0,0.85,,10.0,35.892783880233765,10.0,1.0,
382,7/24/25 20:51,cs2,500.0,20.0,,,True,False,[[-0.97195374]],True,50,15,0.1,,,,,,0.8983311653137207,,,
383,7/24/25 20:52,cs3,500.0,5.0,20.0,0.05,True,False,[[193.4928625]],True,50,15,0.1,,,,,,225.92945313453671,,,7.0
384,7/24/25 20:55,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.6312887668609619,,,
385,7/24/25 20:56,cs5,500.0,5.0,20.0,0.05,True,False,[[76.95464193]],True,50,15,0.1,0.8,1.0,0.85,,10.0,12.731421947479248,,,
386,7/24/25 20:56,cs1,500.0,5.0,20.0,0.05,True,False,[[73.95777769]],True,50,15,0.05,0.8,1.0,0.85,,10.0,33.465625047683716,10.0,1.0,
387,7/24/25 20:56,cs2,500.0,20.0,,,True,True,[[-0.99659792]],True,50,15,0.05,,,,,,0.6050970554351807,,,
388,7/24/25 20:56,cs3,500.0,5.0,20.0,0.05,True,False,[[96.35059088]],True,50,15,0.05,,,,,,226.70188212394712,,,7.0
389,7/24/25 21:00,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.8170020580291748,,,
390,7/24/25 21:00,cs5,500.0,5.0,20.0,0.05,True,False,[[19.66703424]],True,50,15,0.05,0.8,1.0,0.85,,10.0,14.140420913696287,,,
391,7/24/25 21:01,cs1,500.0,5.0,20.0,0.05,True,False,[[1.72850356]],True,50,20,0.01,0.8,1.0,0.85,,10.0,38.56420397758484,10.0,1.0,
392,7/24/25 21:01,cs2,500.0,20.0,,,True,True,[[-0.93727776]],True,50,20,0.01,,,,,,0.6866497993469238,,,
393,7/24/25 21:01,cs3,500.0,5.0,20.0,0.05,True,False,[[26.81256753]],True,50,20,0.01,,,,,,757.2166588306427,,,7.0
394,7/24/25 21:14,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.159556865692139,,,
395,7/24/25 21:14,cs5,500.0,5.0,20.0,0.05,True,False,[[0.82170964]],True,50,20,0.01,0.8,1.0,0.85,,10.0,17.307280778884888,,,
396,7/24/25 21:15,cs1,500.0,5.0,20.0,0.05,True,False,[[80.51757183]],True,50,20,0.1,0.8,1.0,0.85,,10.0,35.970027923583984,10.0,1.0,
397,7/24/25 21:15,cs2,500.0,20.0,,,True,False,[[-0.97196747]],True,50,20,0.1,,,,,,0.8394303321838379,,,
398,7/24/25 21:15,cs3,500.0,5.0,20.0,0.05,True,False,[[265.83095119]],True,50,20,0.1,,,,,,823.7279438972473,,,7.0
399,7/24/25 21:29,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,0.9048078060150146,,,
400,7/24/25 21:29,cs5,500.0,5.0,20.0,0.05,True,False,[[72.13213208]],True,50,20,0.1,0.8,1.0,0.85,,10.0,14.759649753570557,,,
401,7/24/25 21:30,cs1,500.0,5.0,20.0,0.05,True,False,[[39.53154125]],False,50,20,0.05,0.8,1.0,0.85,,10.0,40.40740418434143,10.0,1.0,
402,7/24/25 21:30,cs2,500.0,20.0,,,True,True,[[-0.55058018]],False,50,20,0.05,,,,,,0.7587897777557373,,,
403,7/24/25 21:30,cs3,500.0,5.0,20.0,0.05,True,False,[[132.08806086]],True,50,20,0.05,,,,,,752.4596993923187,,,7.0
404,7/24/25 21:43,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,0.985184908,,,
405,7/24/25 21:43,cs5,500.0,5.0,20.0,0.05,True,False,[[23.66211962]],True,50,20,0.05,0.8,1.0,0.85,,10.0,16.760558128356934,,,
406,7/24/25 21:44,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.17243764]],True,50,10,0.01,0.8,3.0,0.85,,3.0,17.06518006324768,10.0,1.0,
407,7/24/25 21:44,cs2,500.0,20.0,,,True,True,[[-0.84048972]],True,50,10,0.01,,,,,,0.4254100322723388,,,
408,7/24/25 21:44,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7395151]],True,50,10,0.01,,,,,,5.544460058,,,3.0
409,7/24/25 21:44,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.4319591522216797,,,
410,7/24/25 21:44,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3874844]],True,50,10,0.01,0.8,3.0,0.85,,3.0,6.300404071807861,,,
411,7/24/25 21:44,cs1,500.0,5.0,20.0,0.05,True,False,[[38.98401791]],True,50,10,0.1,0.8,3.0,0.85,,3.0,16.753807067871094,10.0,1.0,
412,7/24/25 21:44,cs2,500.0,20.0,,,True,True,[[-0.15202288]],True,50,10,0.1,,,,,,0.449733019,,,
413,7/24/25 21:44,cs3,500.0,5.0,20.0,0.05,True,False,[[154.03584459]],True,50,10,0.1,,,,,,5.518420934677124,,,3.0
414,7/24/25 21:44,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4973912239074707,,,
415,7/24/25 21:44,cs5,500.0,5.0,20.0,0.05,True,False,[[25.63626695]],True,50,10,0.1,0.8,3.0,0.85,,3.0,6.552038192749023,,,
416,7/24/25 21:45,cs1,500.0,5.0,20.0,0.05,True,False,[[5.40237147]],True,50,10,0.05,0.8,3.0,0.85,,3.0,16.73165488243103,10.0,1.0,
417,7/24/25 21:45,cs2,500.0,20.0,,,True,False,[[-0.99948015]],True,50,10,0.05,,,,,,0.7229619026184082,,,
418,7/24/25 21:45,cs3,500.0,5.0,20.0,0.05,True,False,[[76.6485099]],True,50,10,0.05,,,,,,5.751260757446289,,,3.0
419,7/24/25 21:45,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.5145869255065918,,,
420,7/24/25 21:45,cs5,500.0,5.0,20.0,0.05,True,False,[[2.48759743]],True,50,10,0.05,0.8,3.0,0.85,,3.0,7.081484794616699,,,
421,7/24/25 21:45,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.04060936]],True,50,15,0.01,0.8,3.0,0.85,,3.0,19.975284814834595,10.0,1.0,
422,7/24/25 21:45,cs2,500.0,20.0,,,True,False,[[-1.04523003]],True,50,15,0.01,,,,,,1.0405030250549316,,,
423,7/24/25 21:45,cs3,500.0,5.0,20.0,0.05,True,False,[[14.76225442]],True,50,15,0.01,,,,,,9.086353778839111,,,3.0
424,7/24/25 21:46,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.5918951034545898,,,
425,7/24/25 21:46,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3580839]],True,50,15,0.01,0.8,3.0,0.85,,3.0,8.230300903320312,,,
426,7/24/25 21:46,cs1,500.0,5.0,20.0,0.05,True,False,[[21.53648422]],True,50,15,0.1,0.8,3.0,0.85,,3.0,18.59099603,10.0,1.0,
427,7/24/25 21:46,cs2,500.0,20.0,,,True,True,[[-0.48310975]],True,50,15,0.1,,,,,,0.5401871204376221,,,
428,7/24/25 21:46,cs3,500.0,5.0,20.0,0.05,True,False,[[155.00279123]],True,50,15,0.1,,,,,,8.988971948623657,,,3.0
429,7/24/25 21:46,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.6425211429595947,,,
430,7/24/25 21:46,cs5,500.0,5.0,20.0,0.05,True,False,[[5.63237596]],True,50,15,0.1,0.8,3.0,0.85,,3.0,7.3322789669036865,,,
431,7/24/25 21:47,cs1,500.0,5.0,20.0,0.05,True,False,[[10.61404495]],True,50,15,0.05,0.8,3.0,0.85,,3.0,16.818020820617676,10.0,1.0,
432,7/24/25 21:47,cs2,500.0,20.0,,,True,False,[[-0.99269853]],True,50,15,0.05,,,,,,0.9935591220855712,,,
433,7/24/25 21:47,cs3,500.0,5.0,20.0,0.05,True,False,[[77.09201539]],True,50,15,0.05,,,,,,9.812372207641602,,,3.0
434,7/24/25 21:47,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.6487810611724854,,,
435,7/24/25 21:47,cs5,500.0,5.0,20.0,0.05,True,False,[[1.81467199]],True,50,15,0.05,0.8,3.0,0.85,,3.0,6.087176084518433,,,
436,7/24/25 21:47,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.07191892]],True,50,20,0.01,0.8,3.0,0.85,,3.0,16.73816990852356,10.0,1.0,
437,7/24/25 21:47,cs2,500.0,20.0,,,True,True,[[-0.79297524]],True,50,20,0.01,,,,,,0.7761099338531494,,,
438,7/24/25 21:47,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7617558]],True,50,20,0.01,,,,,,16.872289180755615,,,3.0
439,7/24/25 21:48,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.0156848430633545,,,
440,7/24/25 21:48,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.29865476]],True,50,20,0.01,0.8,3.0,0.85,,3.0,7.424356937408447,,,
441,7/24/25 21:48,cs1,500.0,5.0,20.0,0.05,True,False,[[7.15468299]],True,50,20,0.1,0.8,3.0,0.85,,3.0,15.58585000038147,10.0,1.0,
442,7/24/25 21:48,cs2,500.0,20.0,,,True,True,[[-0.97381466]],True,50,20,0.1,,,,,,0.632436991,,,
443,7/24/25 21:48,cs3,500.0,5.0,20.0,0.05,True,False,[[154.87941143]],True,50,20,0.1,,,,,,15.59017014503479,,,3.0
444,7/24/25 21:48,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,1.024841070175171,,,
445,7/24/25 21:49,cs5,500.0,5.0,20.0,0.05,True,False,[[27.97172851]],True,50,20,0.1,0.8,3.0,0.85,,3.0,7.117130279541016,,,
446,7/24/25 21:49,cs1,500.0,5.0,20.0,0.05,True,False,[[3.22013506]],True,50,20,0.05,0.8,3.0,0.85,,3.0,14.842671155929564,10.0,1.0,
447,7/24/25 21:49,cs2,500.0,20.0,,,True,True,[[-0.36806645]],True,50,20,0.05,,,,,,0.658336878,,,
448,7/24/25 21:49,cs3,500.0,5.0,20.0,0.05,True,False,[[77.0745134]],True,50,20,0.05,,,,,,15.512845039367676,,,3.0
449,7/24/25 21:49,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,1.1059961318969729,,,
450,7/24/25 21:49,cs5,500.0,5.0,20.0,0.05,True,False,[[1.7572837]],True,50,20,0.05,0.8,3.0,0.85,,3.0,7.485411167144775,,,
451,7/24/25 21:50,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.09564472]],True,50,10,0.01,0.8,3.0,0.85,,3.0,11.964698076248167,10.0,1.0,
452,7/24/25 21:50,cs2,500.0,20.0,,,True,True,[[-1.04215698]],True,50,10,0.01,,,,,,0.3660497665405273,,,
453,7/24/25 21:50,cs3,500.0,5.0,20.0,0.05,True,False,[[14.8417965]],True,50,10,0.01,,,,,,19.152104139328003,,,5.0
454,7/24/25 21:50,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.4524960517883301,,,
455,7/24/25 21:50,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3874844]],True,50,10,0.01,0.8,3.0,0.85,,3.0,4.617972135543823,,,
456,7/24/25 21:50,cs1,500.0,5.0,20.0,0.05,True,False,[[38.98401791]],True,50,10,0.1,0.8,3.0,0.85,,3.0,12.027270793914797,10.0,1.0,
457,7/24/25 21:50,cs2,500.0,20.0,,,True,False,[[97.90844088]],True,50,10,0.1,,,,,,0.4477372169494629,,,
458,7/24/25 21:50,cs3,500.0,5.0,20.0,0.05,True,False,[[155.56328602]],True,50,10,0.1,,,,,,16.338643312454224,,,5.0
459,7/24/25 21:51,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4228878021240234,,,
460,7/24/25 21:51,cs5,500.0,5.0,20.0,0.05,True,False,[[25.63626695]],True,50,10,0.1,0.8,3.0,0.85,,3.0,4.384294748306274,,,
461,7/24/25 21:51,cs1,500.0,5.0,20.0,0.05,True,False,[[5.40237147]],True,50,10,0.05,0.8,3.0,0.85,,3.0,11.653017044067385,10.0,1.0,
462,7/24/25 21:51,cs2,500.0,20.0,,,True,True,[[-0.3753719]],True,50,10,0.05,,,,,,0.3421339988708496,,,
463,7/24/25 21:51,cs3,500.0,5.0,20.0,0.05,True,False,[[77.38488824]],True,50,10,0.05,,,,,,17.434600114822388,,,5.0
464,7/24/25 21:51,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4349098205566406,,,
465,7/24/25 21:51,cs5,500.0,5.0,20.0,0.05,True,False,[[2.48759743]],True,50,10,0.05,0.8,3.0,0.85,,3.0,4.526207208633423,,,
466,7/24/25 21:52,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.04060936]],True,50,15,0.01,0.8,3.0,0.85,,3.0,13.131048917770386,10.0,1.0,
467,7/24/25 21:52,cs2,500.0,20.0,,,True,False,[[1.16750596]],True,50,15,0.01,,,,,,0.5921051502227783,,,
468,7/24/25 21:52,cs3,500.0,5.0,20.0,0.05,True,False,[[18.04177476]],True,50,15,0.01,,,,,,54.909250020980835,,,5.0
469,7/24/25 21:53,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.6822490692138672,,,
470,7/24/25 21:53,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3580839]],True,50,15,0.01,0.8,3.0,0.85,,3.0,6.064445734024048,,,
471,7/24/25 21:53,cs1,500.0,5.0,20.0,0.05,True,False,[[21.53648422]],True,50,15,0.1,0.8,3.0,0.85,,3.0,13.592604160308838,10.0,1.0,
472,7/24/25 21:53,cs2,500.0,20.0,,,True,False,[[-0.97600222]],True,50,15,0.1,,,,,,0.9204721450805664,,,
473,7/24/25 21:53,cs3,500.0,5.0,20.0,0.05,True,False,[[192.36272416]],True,50,15,0.1,,,,,,63.441352128982544,,,5.0
474,7/24/25 21:54,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.7005782127380371,,,
475,7/24/25 21:54,cs5,500.0,5.0,20.0,0.05,True,False,[[5.63237596]],True,50,15,0.1,0.8,3.0,0.85,,3.0,6.191870927810669,,,
476,7/24/25 21:54,cs1,500.0,5.0,20.0,0.05,True,False,[[10.61404495]],True,50,15,0.05,0.8,3.0,0.85,,3.0,13.271929740905762,10.0,1.0,
477,7/24/25 21:54,cs2,500.0,20.0,,,True,False,[[-1.00163052]],True,50,15,0.05,,,,,,0.8378818035125732,,,
478,7/24/25 21:54,cs3,500.0,5.0,20.0,0.05,True,False,[[95.50032824]],True,50,15,0.05,,,,,,60.770565032958984,,,5.0
479,7/24/25 21:56,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.5576679706573486,,,
480,7/24/25 21:56,cs5,500.0,5.0,20.0,0.05,True,False,[[1.81467199]],True,50,15,0.05,0.8,3.0,0.85,,3.0,5.750996112823486,,,
481,7/24/25 21:56,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.07191892]],True,50,20,0.01,0.8,3.0,0.85,,3.0,15.473489999771118,10.0,1.0,
482,7/24/25 21:56,cs2,500.0,20.0,,,True,False,[[-1.0448501]],True,50,20,0.01,,,,,,1.4739320278167725,,,
483,7/24/25 21:56,cs3,500.0,5.0,20.0,0.05,True,False,[[18.27467634]],True,50,20,0.01,,,,,,137.75449967384338,,,5.0
484,7/24/25 21:58,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.0652050971984863,,,
485,7/24/25 21:58,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.29865476]],True,50,20,0.01,0.8,3.0,0.85,,3.0,7.030299902,,,
486,7/24/25 21:59,cs1,500.0,5.0,20.0,0.05,True,False,[[7.15468299]],True,50,20,0.1,0.8,3.0,0.85,,3.0,14.776141166687012,10.0,1.0,
487,7/24/25 21:59,cs2,500.0,20.0,,,True,True,[[-0.95777946]],True,50,20,0.1,,,,,,0.5338859558105469,,,
488,7/24/25 21:59,cs3,500.0,5.0,20.0,0.05,True,False,[[191.15318738]],True,50,20,0.1,,,,,,124.53026485443117,,,5.0
489,7/24/25 22:01,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,1.0615689754486084,,,
490,7/24/25 22:01,cs5,500.0,5.0,20.0,0.05,True,False,[[27.97172851]],True,50,20,0.1,0.8,3.0,0.85,,3.0,7.090635061264038,,,
491,7/24/25 22:01,cs1,500.0,5.0,20.0,0.05,True,False,[[3.22013506]],True,50,20,0.05,0.8,3.0,0.85,,3.0,14.728168964385986,10.0,1.0,
492,7/24/25 22:01,cs2,500.0,20.0,,,True,False,[[-1.0065224]],True,50,20,0.05,,,,,,0.882206917,,,
493,7/24/25 22:01,cs3,500.0,5.0,20.0,0.05,True,False,[[94.68201572]],True,50,20,0.05,,,,,,115.50048732757568,,,5.0
494,7/24/25 22:03,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,1.0972039699554443,,,
495,7/24/25 22:03,cs5,500.0,5.0,20.0,0.05,True,False,[[1.7572837]],True,50,20,0.05,0.8,3.0,0.85,,3.0,7.118429183959961,,,
496,7/24/25 22:04,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.09564472]],True,50,10,0.01,0.8,3.0,0.85,,3.0,11.750301837921144,10.0,1.0,
497,7/24/25 22:04,cs2,500.0,20.0,,,True,False,[[-1.04508243]],True,50,10,0.01,,,,,,0.7804479598999023,,,
498,7/24/25 22:04,cs3,500.0,5.0,20.0,0.05,True,False,[[14.85844507]],True,50,10,0.01,,,,,,65.32350707054138,,,7.0
499,7/24/25 22:05,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.3999521732330322,,,
500,7/24/25 22:05,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3874844]],True,50,10,0.01,0.8,3.0,0.85,,3.0,4.263351202011108,,,
501,7/24/25 22:05,cs1,500.0,5.0,20.0,0.05,True,False,[[38.98401791]],True,50,10,0.1,0.8,3.0,0.85,,3.0,11.637419939041138,10.0,1.0,
502,7/24/25 22:05,cs2,500.0,20.0,,,True,False,[[-0.97150741]],True,50,10,0.1,,,,,,0.6410279273986816,,,
503,7/24/25 22:05,cs3,500.0,5.0,20.0,0.05,True,False,[[156.06274605]],True,50,10,0.1,,,,,,60.19155908,,,7.0
504,7/24/25 22:06,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4083349704742431,,,
505,7/24/25 22:06,cs5,500.0,5.0,20.0,0.05,True,False,[[25.63626695]],True,50,10,0.1,0.8,3.0,0.85,,3.0,4.595534086227417,,,
506,7/24/25 22:07,cs1,500.0,5.0,20.0,0.05,True,False,[[5.40237147]],True,50,10,0.05,0.8,3.0,0.85,,3.0,11.404932975769045,10.0,1.0,
507,7/24/25 22:07,cs2,500.0,20.0,,,True,True,[[0.76241223]],True,50,10,0.05,,,,,,0.4622902870178222,,,
508,7/24/25 22:07,cs3,500.0,5.0,20.0,0.05,True,False,[[77.61759696]],True,50,10,0.05,,,,,,60.94754886627197,,,7.0
509,7/24/25 22:08,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.4200708866119385,,,
510,7/24/25 22:08,cs5,500.0,5.0,20.0,0.05,True,False,[[2.48759743]],True,50,10,0.05,0.8,3.0,0.85,,3.0,4.527682065963745,,,
511,7/24/25 22:08,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.04060936]],True,50,15,0.01,0.8,3.0,0.85,,3.0,12.379822731018066,10.0,1.0,
512,7/24/25 22:08,cs2,500.0,20.0,,,True,False,[[-1.04368349]],True,50,15,0.01,,,,,,0.9512877464294434,,,
513,7/24/25 22:08,cs3,500.0,5.0,20.0,0.05,True,False,[[18.62535905]],True,50,15,0.01,,,,,,216.6785180568695,,,7.0
514,7/24/25 22:12,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.6284632682800293,,,
515,7/24/25 22:12,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.3580839]],True,50,15,0.01,0.8,3.0,0.85,,3.0,5.763413667678833,,,
516,7/24/25 22:12,cs1,500.0,5.0,20.0,0.05,True,False,[[21.53648422]],True,50,15,0.1,0.8,3.0,0.85,,3.0,13.028096914291382,10.0,1.0,
517,7/24/25 22:12,cs2,500.0,20.0,,,True,False,[[-0.27233077]],True,50,15,0.1,,,,,,0.6994507312774658,,,
518,7/24/25 22:13,cs3,500.0,5.0,20.0,0.05,True,False,[[193.4928625]],True,50,15,0.1,,,,,,224.32854294776917,,,7.0
519,7/24/25 22:16,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.7787339687347412,,,
520,7/24/25 22:16,cs5,500.0,5.0,20.0,0.05,True,False,[[5.63237596]],True,50,15,0.1,0.8,3.0,0.85,,3.0,5.484007120132446,,,
521,7/24/25 22:17,cs1,500.0,5.0,20.0,0.05,True,False,[[10.61404495]],True,50,15,0.05,0.8,3.0,0.85,,3.0,12.590057849884031,10.0,1.0,
522,7/24/25 22:17,cs2,500.0,20.0,,,True,True,[[-0.92551215]],True,50,15,0.05,,,,,,0.5060379505157471,,,
523,7/24/25 22:17,cs3,500.0,5.0,20.0,0.05,True,False,[[96.35059088]],True,50,15,0.05,,,,,,225.0689742565155,,,7.0
524,7/24/25 22:21,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.7985780239105225,,,
525,7/24/25 22:21,cs5,500.0,5.0,20.0,0.05,True,False,[[1.81467199]],True,50,15,0.05,0.8,3.0,0.85,,3.0,5.917369127,,,
526,7/24/25 22:21,cs1,500.0,5.0,20.0,0.05,True,False,[[-0.07191892]],True,50,20,0.01,0.8,3.0,0.85,,3.0,14.379579067230225,10.0,1.0,
527,7/24/25 22:21,cs2,500.0,20.0,,,True,False,[[-1.04407674]],True,50,20,0.01,,,,,,1.0348939895629885,,,
528,7/24/25 22:21,cs3,500.0,5.0,20.0,0.05,True,False,[[26.81256753]],True,50,20,0.01,,,,,,756.3159508705139,,,7.0
529,7/24/25 22:34,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,1.2127208709716797,,,
530,7/24/25 22:34,cs5,500.0,5.0,20.0,0.05,True,False,[[-0.29865476]],True,50,20,0.01,0.8,3.0,0.85,,3.0,6.751236915588379,,,
531,7/24/25 22:34,cs1,500.0,5.0,20.0,0.05,True,False,[[7.15468299]],True,50,20,0.1,0.8,3.0,0.85,,3.0,14.29377293586731,10.0,1.0,
532,7/24/25 22:34,cs2,500.0,20.0,,,True,False,[[-0.97667492]],True,50,20,0.1,,,,,,0.956820011,,,
533,7/24/25 22:35,cs3,500.0,5.0,20.0,0.05,True,False,[[265.83095119]],True,50,20,0.1,,,,,,824.5658440589905,,,7.0
534,7/24/25 22:48,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,0.8247978687286377,,,
535,7/24/25 22:49,cs5,500.0,5.0,20.0,0.05,True,False,[[27.97172851]],True,50,20,0.1,0.8,3.0,0.85,,3.0,7.141773700714111,,,
536,7/24/25 22:49,cs1,500.0,5.0,20.0,0.05,True,False,[[3.22013506]],True,50,20,0.05,0.8,3.0,0.85,,3.0,14.171813011169434,10.0,1.0,
537,7/24/25 22:49,cs2,500.0,20.0,,,True,True,[[1.29481339]],True,50,20,0.05,,,,,,0.5463929176330566,,,
538,7/24/25 22:49,cs3,500.0,5.0,20.0,0.05,True,False,[[132.08806086]],True,50,20,0.05,,,,,,738.8175749778748,,,7.0
539,7/24/25 23:02,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,0.9571421146392822,,,
540,7/24/25 23:02,cs5,500.0,5.0,20.0,0.05,True,False,[[1.7572837]],True,50,20,0.05,0.8,3.0,0.85,,3.0,6.872929096221924,,,
541,7/24/25 23:02,cs1,500.0,5.0,20.0,0.05,True,False,[[10.38263749]],True,50,10,0.01,0.8,3.0,0.85,,5.0,18.80146098136902,10.0,1.0,
542,7/24/25 23:02,cs2,500.0,20.0,,,True,False,[[-1.04485733]],True,50,10,0.01,,,,,,0.7209568023681641,,,
543,7/24/25 23:02,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7395151]],True,50,10,0.01,,,,,,5.599908113479614,,,3.0
544,7/24/25 23:02,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.425994873,,,
545,7/24/25 23:02,cs5,500.0,5.0,20.0,0.05,True,False,[[0.49304569]],True,50,10,0.01,0.8,3.0,0.85,,5.0,7.649809122085571,,,
546,7/24/25 23:03,cs1,500.0,5.0,20.0,0.05,True,False,[[45.09686372]],True,50,10,0.1,0.8,3.0,0.85,,5.0,19.44917083,10.0,1.0,
547,7/24/25 23:03,cs2,500.0,20.0,,,True,True,[[-0.17205475]],True,50,10,0.1,,,,,,0.4282691478729248,,,
548,7/24/25 23:03,cs3,500.0,5.0,20.0,0.05,True,False,[[154.03584459]],True,50,10,0.1,,,,,,5.762981892,,,3.0
549,7/24/25 23:03,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.4561679363250732,,,
550,7/24/25 23:03,cs5,500.0,5.0,20.0,0.05,True,False,[[15.05766113]],True,50,10,0.1,0.8,3.0,0.85,,5.0,8.112323046,,,
551,7/24/25 23:03,cs1,500.0,5.0,20.0,0.05,True,False,[[69.12436405]],True,50,10,0.05,0.8,3.0,0.85,,5.0,18.173852920532227,10.0,1.0,
552,7/24/25 23:03,cs2,500.0,20.0,,,True,True,[[0.79636699]],True,50,10,0.05,,,,,,0.6578643321990967,,,
553,7/24/25 23:03,cs3,500.0,5.0,20.0,0.05,True,False,[[76.6485099]],True,50,10,0.05,,,,,,5.8913421630859375,,,3.0
554,7/24/25 23:03,cs4,,,,,True,True,[[53.03413618]],True,50,10,0.05,,,,,,0.6546120643615723,,,
555,7/24/25 23:04,cs5,500.0,5.0,20.0,0.05,True,False,[[7.25210089]],True,50,10,0.05,0.8,3.0,0.85,,5.0,8.091172695159912,,,
