Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Concentration Cb,Boundary Violation Probability,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
853,2025-07-31 06:29:17,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.13004051255484,0.0254514696935939,50,20,0.1,,,,,,359.33781933784485,,,5.0
854,2025-07-31 06:35:17,cs4,,,,,True,0.0,[[231.75774642]],1.308000401237564,0.007731617469269,50,20,0.1,,,,,,2.5690670013427734,,,
855,2025-07-31 06:35:33,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405123773325,0.0254514696918817,50,20,0.1,1.0,7.0,0.9,,5.0,13.382246255874634,,,
856,2025-07-31 06:36:06,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31777559]],1.1288669626065868,0.0255021596305751,50,10,0.01,1.0,7.0,0.9,,10.0,33.662105083465576,100.0,1.0,
857,2025-07-31 06:36:10,cs2,1000.0,20.0,,,True,0.56,[[0.20151698]],1.1253593205924604,0.0064621880285552,50,10,0.01,,,,,,0.9419999122619628,,,
858,2025-07-31 06:36:12,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405125572988,0.0254514696935551,50,10,0.01,,,,,,22.69242000579834,,,3.0
859,2025-07-31 06:36:35,cs4,,,,,True,0.0,[[21.98595236]],1.3080003458961835,0.0077316238391613,50,10,0.01,,,,,,1.301285982131958,,,
860,2025-07-31 06:36:53,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.130040512416396,0.0254514696948403,50,10,0.01,1.0,7.0,0.9,,10.0,16.51577591896057,,,
861,2025-07-31 06:37:28,cs1,1000.0,5.0,20.0,0.05,True,0.06,[[288.36313632]],0.657682855107478,7.689329656144753e-11,50,10,0.05,1.0,7.0,0.9,,10.0,35.43344807624817,100.0,1.0,
862,2025-07-31 06:37:32,cs2,1000.0,20.0,,,True,0.88,[[-0.51048002]],0.7660784262029003,5.061583961414252e-06,50,10,0.05,,,,,,0.4688849449157715,,,
863,2025-07-31 06:37:33,cs3,1000.0,5.0,20.0,0.05,True,0.36,[[1.72623907]],0.7902964900893982,2.6166846864733288e-11,50,10,0.05,,,,,,22.039735794067383,,,3.0
864,2025-07-31 06:37:55,cs4,,,,,True,1.0,[[69.05919379]],1.0282601501997075,4.4795081756172995e-07,50,10,0.05,,,,,,0.6065118312835693,,,
865,2025-07-31 06:38:18,cs5,1000.0,5.0,20.0,0.05,True,0.06,[[267.69794039]],0.6506937827335842,2.751834905761669e-10,50,10,0.05,1.0,7.0,0.9,,10.0,22.021098136901855,,,
866,2025-07-31 06:38:56,cs1,1000.0,5.0,20.0,0.05,True,0.06,[[577.33825802]],0.6592504212328262,7.707106800084672e-11,50,10,0.1,1.0,7.0,0.9,,10.0,38.15233373641968,100.0,1.0,
867,2025-07-31 06:39:00,cs2,1000.0,20.0,,,True,0.92,[[288.2512099]],0.7842702702442199,3.0232253955331656e-11,50,10,0.1,,,,,,0.4345459938049316,,,
868,2025-07-31 06:39:01,cs3,1000.0,5.0,20.0,0.05,True,0.36,[[4.39265754]],0.7922742298989389,2.4833951783875823e-11,50,10,0.1,,,,,,21.55120587348938,,,3.0
869,2025-07-31 06:39:22,cs4,,,,,True,1.0,[[109.81779602]],1.028341364945966,4.479387999391604e-07,50,10,0.1,,,,,,0.5010879039764404,,,
870,2025-07-31 06:39:43,cs5,1000.0,5.0,20.0,0.05,True,0.08,[[507.36421489]],0.6526965208374932,2.4092560872964156e-10,50,10,0.1,1.0,7.0,0.9,,10.0,20.15857481956482,,,
871,2025-07-31 06:40:26,cs1,1000.0,5.0,20.0,0.05,True,0.04,[[57.14054197]],0.6546690931431537,7.578575350339784e-11,50,15,0.01,1.0,7.0,0.9,,10.0,43.01629114151001,100.0,1.0,
872,2025-07-31 06:40:30,cs2,1000.0,20.0,,,True,0.64,[[-0.8189889]],0.8739399868558648,0.0006278894573592,50,15,0.01,,,,,,1.6630072593688965,,,
873,2025-07-31 06:40:32,cs3,1000.0,5.0,20.0,0.05,True,0.3,[[29.01436354]],0.7525634644373486,7.96784434892568e-11,50,15,0.01,,,,,,70.46840977668762,,,3.0
874,2025-07-31 06:41:43,cs4,,,,,True,1.0,[[13.57302055]],1.029390338993324,4.479413696774422e-07,50,15,0.01,,,,,,0.7252230644226074,,,
875,2025-07-31 06:42:12,cs5,1000.0,5.0,20.0,0.05,True,0.02,[[53.66548541]],0.6456133305410515,2.548808348350191e-10,50,15,0.01,1.0,7.0,0.9,,10.0,27.782219886779785,,,
876,2025-07-31 06:42:56,cs1,1000.0,5.0,20.0,0.05,True,0.06,[[360.60163294]],0.6598204607663901,9.007428869607512e-11,50,15,0.05,1.0,7.0,0.9,,10.0,44.196966886520386,100.0,1.0,
877,2025-07-31 06:43:00,cs2,1000.0,20.0,,,True,0.08,[[143.69941674]],0.780090964097308,8.08252098214239e-10,50,15,0.05,,,,,,3.3680620193481445,,,
878,2025-07-31 06:43:04,cs3,1000.0,5.0,20.0,0.05,True,0.28,[[148.18596694]],0.7603454746983549,8.102415582069816e-11,50,15,0.05,,,,,,71.18216681480408,,,3.0
879,2025-07-31 06:44:15,cs4,,,,,True,1.0,[[51.2206496]],1.0294585552404871,4.479381137050498e-07,50,15,0.05,,,,,,0.6156930923461914,,,
880,2025-07-31 06:44:40,cs5,1000.0,5.0,20.0,0.05,True,0.02,[[256.95849501]],0.6432151079147801,2.5036288366672246e-10,50,15,0.05,1.0,7.0,0.9,,10.0,23.78851079940796,,,
881,2025-07-31 06:45:23,cs1,1000.0,5.0,20.0,0.05,True,0.04,[[563.5043644]],0.657509742987794,5.2539348729451794e-11,50,15,0.1,1.0,7.0,0.9,,10.0,43.469895124435425,100.0,1.0,
882,2025-07-31 06:45:27,cs2,1000.0,20.0,,,True,0.0,[[143.81375928]],0.691243607992608,0.000117002008654,50,15,0.1,,,,,,2.45386004447937,,,
883,2025-07-31 06:45:30,cs3,1000.0,5.0,20.0,0.05,True,0.36,[[8.29226748]],0.7702424171373116,2.6059803718456614e-11,50,15,0.1,,,,,,65.75609111785889,,,3.0
884,2025-07-31 06:46:36,cs4,,,,,True,1.0,[[78.3297652]],1.029486941370077,4.408747233981898e-07,50,15,0.1,,,,,,0.6785070896148682,,,
885,2025-07-31 06:47:02,cs5,1000.0,5.0,20.0,0.05,True,0.08,[[594.79348658]],0.6512265017375266,2.5418417007383167e-10,50,15,0.1,1.0,7.0,0.9,,10.0,24.91621208190918,,,
886,2025-07-31 06:47:55,cs1,1000.0,5.0,20.0,0.05,True,0.04,[[66.57903684]],0.6555287863039579,7.676578519269103e-11,50,20,0.01,1.0,7.0,0.9,,10.0,53.75880789756775,100.0,1.0,
887,2025-07-31 06:47:59,cs2,1000.0,20.0,,,True,0.86,[[28.09879843]],0.8507556126553725,0.0001375439640764,50,20,0.01,,,,,,1.8770980834960935,,,
888,2025-07-31 06:48:02,cs3,1000.0,5.0,20.0,0.05,True,0.28,[[29.05892079]],0.762090403619183,7.972386924870249e-11,50,20,0.01,,,,,,197.5123999118805,,,3.0
889,2025-07-31 06:51:20,cs4,,,,,True,1.0,[[0.2283111]],1.0333212528377187,4.350847909778396e-07,50,20,0.01,,,,,,0.9965870380401612,,,
890,2025-07-31 06:51:53,cs5,1000.0,5.0,20.0,0.05,True,0.02,[[54.83723729]],0.6507863691510533,2.6857411167929776e-10,50,20,0.01,1.0,7.0,0.9,,10.0,31.69767594337463,,,
891,2025-07-31 06:52:46,cs1,1000.0,5.0,20.0,0.05,True,0.02,[[353.77206658]],0.6573200457276848,5.1272252098159024e-11,50,20,0.05,1.0,7.0,0.9,,10.0,53.48574924468994,100.0,1.0,
892,2025-07-31 06:52:50,cs2,1000.0,20.0,,,True,0.74,[[7.71936394]],0.9855545390728228,0.0004066895094143,50,20,0.05,,,,,,1.5779881477355957,,,
893,2025-07-31 06:52:53,cs3,1000.0,5.0,20.0,0.05,True,0.38,[[4.22673814]],0.7751573206839711,2.3557753782797948e-11,50,20,0.05,,,,,,188.13561868667605,,,3.0
894,2025-07-31 06:56:01,cs4,,,,,True,1.0,[[3.77473927]],1.0333221267686463,4.350843700008436e-07,50,20,0.05,,,,,,0.974050760269165,,,
895,2025-07-31 06:56:38,cs5,1000.0,5.0,20.0,0.05,True,0.04,[[288.48431661]],0.6453229989571108,2.723543233025165e-10,50,20,0.05,1.0,7.0,0.9,,10.0,36.062153816223145,,,
896,2025-07-31 06:57:32,cs1,1000.0,5.0,20.0,0.05,True,0.06,[[666.69597789]],0.6573635056042458,1.0102285133792016e-10,50,20,0.1,1.0,7.0,0.9,,10.0,53.8936288356781,100.0,1.0,
897,2025-07-31 06:57:36,cs2,1000.0,20.0,,,True,0.52,[[2.01666539]],0.9636876791124876,0.002034150033671,50,20,0.1,,,,,,1.3530752658843994,,,
898,2025-07-31 06:57:39,cs3,1000.0,5.0,20.0,0.05,True,0.38,[[9.13209172]],0.7693065894383825,2.353830746689536e-11,50,20,0.1,,,,,,175.3688039779663,,,3.0
899,2025-07-31 07:00:34,cs4,,,,,True,1.0,[[7.25223254]],1.0333212839127572,4.276153974075144e-07,50,20,0.1,,,,,,0.9042723178863524,,,
900,2025-07-31 07:01:08,cs5,1000.0,5.0,20.0,0.05,True,0.04,[[660.34961671]],0.6439814238526806,2.541469495109358e-10,50,20,0.1,1.0,7.0,0.9,,10.0,32.674530267715454,,,
901,2025-07-31 08:46:12,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-0.90920444]],0.9132702294165094,4.052233743878058e-11,50,10,0.01,1.0,7.0,0.9,,5.0,13.5360689163208,100.0,1.0,
902,2025-07-31 08:46:14,cs2,500.0,20.0,,,True,0.0,[[13.55001963]],0.8963913322246668,0.0005146479999102,50,10,0.01,,,,,,0.9146232604980468,,,
903,2025-07-31 08:46:15,cs3,500.0,5.0,20.0,0.05,True,0.12,[[36.05213186]],0.8765192377903993,5.7892731731319704e-11,50,10,0.01,,,,,,26.38310813903809,,,3.0
904,2025-07-31 08:46:42,cs4,,,,,True,1.0,[[42.3956521]],1.024053669383144,1.8515202748758943e-10,50,10,0.01,,,,,,0.4355151653289795,,,
905,2025-07-31 08:46:48,cs5,500.0,5.0,20.0,0.05,True,0.38,[[-0.91288362]],0.916387123145576,4.052293864207825e-11,50,10,0.01,1.0,7.0,0.9,,5.0,5.846433877944946,,,
906,2025-07-31 08:47:03,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-1.13335072]],1.2367584620524728,0.007343019065158,50,10,0.05,1.0,7.0,0.9,,5.0,15.163241386413574,100.0,1.0,
907,2025-07-31 08:47:05,cs2,500.0,20.0,,,True,0.0,[[122.5604567]],1.078419349622562,0.0259447906060075,50,10,0.05,,,,,,0.8051161766052246,,,
908,2025-07-31 08:47:06,cs3,500.0,5.0,20.0,0.05,True,0.04,[[61.94925182]],1.3149682604793194,0.0079996791264778,50,10,0.05,,,,,,18.177000999450684,,,3.0
909,2025-07-31 08:47:25,cs4,,,,,True,0.0,[[115.16143147]],1.308000346369876,0.0077316237760642,50,10,0.05,,,,,,1.2047631740570068,,,
910,2025-07-31 08:47:32,cs5,500.0,5.0,20.0,0.05,True,0.34,[[-1.218474]],1.2548071508229708,0.0072612079500634,50,10,0.05,1.0,7.0,0.9,,5.0,6.505352973937988,,,
911,2025-07-31 08:47:46,cs1,500.0,5.0,20.0,0.05,True,0.32,[[287.48327866]],1.0472170201641786,8.912955656333115e-11,50,10,0.1,1.0,7.0,0.9,,5.0,13.55235505104065,100.0,1.0,
912,2025-07-31 08:47:48,cs2,500.0,20.0,,,True,1.0,[[-1.01254865]],1.0287210357734906,2.731720347002776e-13,50,10,0.1,,,,,,0.4685959815979004,,,
913,2025-07-31 08:47:49,cs3,500.0,5.0,20.0,0.05,True,0.08,[[328.63876284]],1.0372625182624466,1.3748268470469155e-10,50,10,0.1,,,,,,26.134371042251587,,,3.0
914,2025-07-31 08:48:15,cs4,,,,,True,1.0,[[289.95955967]],1.1064753403308605,5.278358535049976e-10,50,10,0.1,,,,,,0.4845459461212158,,,
915,2025-07-31 08:48:22,cs5,500.0,5.0,20.0,0.05,True,0.34,[[288.0039616]],1.047898129065638,9.10747026015446e-11,50,10,0.1,1.0,7.0,0.9,,5.0,6.434632301330566,,,
916,2025-07-31 08:48:40,cs1,500.0,5.0,20.0,0.05,True,0.42,[[-1.16028524]],1.209329129224902,0.007373705934029,50,15,0.01,1.0,7.0,0.9,,5.0,18.106170177459717,100.0,1.0,
917,2025-07-31 08:48:43,cs2,500.0,20.0,,,True,0.0,[[17.1065643]],1.1982476228513723,0.020852006502584,50,15,0.01,,,,,,1.8500611782073977,,,
918,2025-07-31 08:48:46,cs3,500.0,5.0,20.0,0.05,True,0.04,[[15.95447637]],1.3099508711009624,0.0080317028275171,50,15,0.01,,,,,,103.63850903511047,,,3.0
919,2025-07-31 08:50:29,cs4,,,,,True,0.0,[[21.98584135]],1.308000345604419,0.0077316238588764,50,15,0.01,,,,,,1.68438982963562,,,
920,2025-07-31 08:50:41,cs5,500.0,5.0,20.0,0.05,True,0.42,[[-1.16059131]],1.2091136337524837,0.0073695876020998,50,15,0.01,1.0,7.0,0.9,,5.0,10.015388011932371,,,
921,2025-07-31 08:50:58,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-1.03952913]],1.22231051027407,0.0073758654326041,50,15,0.05,1.0,7.0,0.9,,5.0,17.397948026657104,100.0,1.0,
922,2025-07-31 08:51:01,cs2,500.0,20.0,,,True,1.0,[[-1.32101708]],1.323517080852216,0.0067093025483078,50,15,0.05,,,,,,0.4870100021362304,,,
923,2025-07-31 08:51:02,cs3,500.0,5.0,20.0,0.05,True,0.02,[[171.44201944]],1.3097900103088973,0.008836644550473,50,15,0.05,,,,,,102.65497875213624,,,3.0
924,2025-07-31 08:52:45,cs4,,,,,True,0.0,[[115.16144334]],1.3080003454300209,0.0077316238832918,50,15,0.05,,,,,,1.7682859897613523,,,
925,2025-07-31 08:52:56,cs5,500.0,5.0,20.0,0.05,True,0.4,[[-1.06154271]],1.221713346295404,0.0073621743948815,50,15,0.05,1.0,7.0,0.9,,5.0,9.290114879608154,,,
926,2025-07-31 08:53:14,cs1,500.0,5.0,20.0,0.05,True,0.36,[[-0.90476809]],1.23192474299934,0.0073237215504637,50,15,0.1,1.0,7.0,0.9,,5.0,17.66170310974121,100.0,1.0,
927,2025-07-31 08:53:16,cs2,500.0,20.0,,,True,0.02,[[98.89650696]],1.129209442246011,0.0255374466441052,50,15,0.1,,,,,,1.4306950569152832,,,
928,2025-07-31 08:53:18,cs3,500.0,5.0,20.0,0.05,True,0.02,[[413.85291315]],1.307896122711462,0.0091313462287002,50,15,0.1,,,,,,101.01388001441956,,,3.0
929,2025-07-31 08:54:59,cs4,,,,,True,0.0,[[231.63109624]],1.3080003454880649,0.0077316238778851,50,15,0.1,,,,,,1.830341100692749,,,
930,2025-07-31 08:55:11,cs5,500.0,5.0,20.0,0.05,True,0.34,[[-1.12911531]],1.2456693821194589,0.0073130873464037,50,15,0.1,1.0,7.0,0.9,,5.0,9.832263231277466,,,
931,2025-07-31 08:55:35,cs1,500.0,5.0,20.0,0.05,True,0.32,[[27.78817526]],1.0385424117500075,8.742512466891253e-11,50,20,0.01,1.0,7.0,0.9,,5.0,24.064916849136353,100.0,1.0,
932,2025-07-31 08:55:37,cs2,500.0,20.0,,,True,0.1,[[-0.64305701]],1.0204823665517802,0.0001838510752971,50,20,0.01,,,,,,2.6466758251190186,,,
933,2025-07-31 08:55:41,cs3,500.0,5.0,20.0,0.05,True,0.0,[[83.97950246]],1.0585142315030374,1.4003130415774291e-10,50,20,0.01,,,,,,246.2615067958832,,,3.0
934,2025-07-31 08:59:48,cs4,,,,,True,1.0,[[34.56154062]],1.112078616345795,2.721707090112459e-10,50,20,0.01,,,,,,0.9173190593719482,,,
935,2025-07-31 09:00:03,cs5,500.0,5.0,20.0,0.05,True,0.34,[[27.794327]],1.0400100338480889,9.090882725071784e-11,50,20,0.01,1.0,7.0,0.9,,5.0,14.410236835479736,,,
936,2025-07-31 09:00:24,cs1,500.0,5.0,20.0,0.05,True,0.4,[[-1.02406165]],1.2188172945327098,0.0073958411322985,50,20,0.05,1.0,7.0,0.9,,5.0,20.82140326499939,100.0,1.0,
937,2025-07-31 09:00:26,cs2,500.0,20.0,,,True,1.0,[[-1.32101699]],1.3235169867789842,0.0067093018893894,50,20,0.05,,,,,,0.692047119140625,,,
938,2025-07-31 09:00:28,cs3,500.0,5.0,20.0,0.05,True,0.02,[[222.67660252]],1.3098301743341303,0.0088079220995923,50,20,0.05,,,,,,250.73251509666443,,,3.0
939,2025-07-31 09:04:39,cs4,,,,,True,0.0,[[115.254354]],1.3080004215953045,0.0077316150947323,50,20,0.05,,,,,,2.4593350887298584,,,
940,2025-07-31 09:04:55,cs5,500.0,5.0,20.0,0.05,True,0.4,[[-1.04175715]],1.2181307502119665,0.0073815703493432,50,20,0.05,1.0,7.0,0.9,,5.0,13.342376947402954,,,
941,2025-07-31 09:05:17,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-0.87381323]],1.2278469282900009,0.0073603916376514,50,20,0.1,1.0,7.0,0.9,,5.0,22.40655398368835,100.0,1.0,
942,2025-07-31 09:05:20,cs2,500.0,20.0,,,True,1.0,[[-1.31851712]],1.3235171240641457,0.0067092979466797,50,20,0.1,,,,,,0.6679670810699463,,,
943,2025-07-31 09:05:22,cs3,500.0,5.0,20.0,0.05,True,0.02,[[412.43061236]],1.3103133383641348,0.0087624150486288,50,20,0.1,,,,,,249.00310611724856,,,3.0
944,2025-07-31 09:09:31,cs4,,,,,True,0.0,[[231.75774642]],1.308000401237564,0.007731617469269,50,20,0.1,,,,,,2.3869423866271973,,,
945,2025-07-31 09:09:46,cs5,500.0,5.0,20.0,0.05,True,0.38,[[-0.94242932]],1.22724352870183,0.0073432140126806,50,20,0.1,1.0,7.0,0.9,,5.0,13.160165786743164,,,
946,2025-07-31 09:10:01,cs1,500.0,5.0,20.0,0.05,True,0.42,[[-1.18077433]],1.2177098527725791,0.0073581182000382,50,10,0.01,1.0,7.0,0.9,,5.0,14.69663405418396,100.0,1.0,
947,2025-07-31 09:10:03,cs2,500.0,20.0,,,True,0.0,[[75.17249901]],1.1438166892817718,0.0246266687792595,50,10,0.01,,,,,,1.4828979969024658,,,
948,2025-07-31 09:10:07,cs3,500.0,5.0,20.0,0.05,True,0.04,[[8.73260251]],1.3165088277764072,0.0078362356472228,50,10,0.01,,,,,,83.9079978466034,,,5.0
949,2025-07-31 09:11:31,cs4,,,,,True,0.0,[[21.98595236]],1.3080003458961835,0.0077316238391613,50,10,0.01,,,,,,1.2158899307250977,,,
950,2025-07-31 09:11:39,cs5,500.0,5.0,20.0,0.05,True,0.42,[[-1.18176128]],1.217635539626484,0.0073524879096397,50,10,0.01,1.0,7.0,0.9,,5.0,6.624528884887695,,,
951,2025-07-31 09:11:53,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-1.13335072]],1.2367584620524728,0.007343019065158,50,10,0.05,1.0,7.0,0.9,,5.0,14.803406000137327,100.0,1.0,
952,2025-07-31 09:11:56,cs2,500.0,20.0,,,True,0.0,[[72.44750863]],1.1155491738792005,0.0262016383587635,50,10,0.05,,,,,,1.6792590618133545,,,
953,2025-07-31 09:11:59,cs3,500.0,5.0,20.0,0.05,True,0.04,[[118.567003]],1.3132491788151122,0.0083531475093086,50,10,0.05,,,,,,84.78622889518738,,,5.0
954,2025-07-31 09:13:24,cs4,,,,,True,0.0,[[115.16143147]],1.308000346369876,0.0077316237760642,50,10,0.05,,,,,,1.3016228675842283,,,
955,2025-07-31 09:13:33,cs5,500.0,5.0,20.0,0.05,True,0.34,[[-1.218474]],1.2548071508229708,0.0072612079500634,50,10,0.05,1.0,7.0,0.9,,5.0,7.12998104095459,,,
956,2025-07-31 09:13:47,cs1,500.0,5.0,20.0,0.05,True,0.32,[[287.48327866]],1.0472170201641786,8.912955656333115e-11,50,10,0.1,1.0,7.0,0.9,,5.0,14.30952501296997,100.0,1.0,
957,2025-07-31 09:13:49,cs2,500.0,20.0,,,True,1.0,[[5.79021419]],0.9914543756793708,1.5123302423235505e-11,50,10,0.1,,,,,,0.4337918758392334,,,
958,2025-07-31 09:13:52,cs3,500.0,5.0,20.0,0.05,True,0.06,[[423.10163665]],1.039075666564088,1.3993678924389768e-10,50,10,0.1,,,,,,136.5380380153656,,,5.0
959,2025-07-31 09:16:09,cs4,,,,,True,1.0,[[289.95955967]],1.1064753403308605,5.278358535049976e-10,50,10,0.1,,,,,,0.4190788269042969,,,
960,2025-07-31 09:16:15,cs5,500.0,5.0,20.0,0.05,True,0.34,[[288.0039616]],1.047898129065638,9.107470260154459e-11,50,10,0.1,1.0,7.0,0.9,,5.0,6.066067934036255,,,
961,2025-07-31 09:16:32,cs1,500.0,5.0,20.0,0.05,True,0.42,[[-1.16028524]],1.209329129224902,0.007373705934029,50,15,0.01,1.0,7.0,0.9,,5.0,16.702393770217896,100.0,1.0,
962,2025-07-31 09:16:34,cs2,500.0,20.0,,,True,0.0,[[23.35681075]],1.2786273496781595,0.0129157899951411,50,15,0.01,,,,,,1.9584119319915771,,,
963,2025-07-31 09:16:39,cs3,500.0,5.0,20.0,0.05,True,0.0,[[10.50245674]],1.2991529545019638,0.0072839724095689,50,15,0.01,,,,,,1034.7500307559967,,,5.0
964,2025-07-31 09:33:54,cs4,,,,,True,0.0,[[21.98584135]],1.308000345604419,0.0077316238588764,50,15,0.01,,,,,,1.8384990692138672,,,
965,2025-07-31 09:34:05,cs5,500.0,5.0,20.0,0.05,True,0.42,[[-1.16059131]],1.2091136337524837,0.0073695876020998,50,15,0.01,1.0,7.0,0.9,,5.0,9.319355964660645,,,
966,2025-07-31 09:34:25,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-1.03952913]],1.22231051027407,0.0073758654326041,50,15,0.05,1.0,7.0,0.9,,5.0,19.78132581710815,100.0,1.0,
967,2025-07-31 09:34:28,cs2,500.0,20.0,,,True,1.0,[[-1.32101596]],1.323515961716933,0.0067093405562155,50,15,0.05,,,,,,0.5703110694885254,,,
968,2025-07-31 09:34:33,cs3,500.0,5.0,20.0,0.05,True,0.02,[[207.17954665]],1.3134618176333932,0.0084207748001177,50,15,0.05,,,,,,1033.8904387950895,,,5.0
969,2025-07-31 09:51:46,cs4,,,,,True,0.0,[[115.16144334]],1.3080003454300209,0.0077316238832918,50,15,0.05,,,,,,1.890391826629639,,,
970,2025-07-31 09:51:58,cs5,500.0,5.0,20.0,0.05,True,0.4,[[-1.06154271]],1.221713346295404,0.0073621743948815,50,15,0.05,1.0,7.0,0.9,,5.0,9.43622612953186,,,
971,2025-07-31 09:52:19,cs1,500.0,5.0,20.0,0.05,True,0.36,[[-0.90476809]],1.23192474299934,0.0073237215504637,50,15,0.1,1.0,7.0,0.9,,5.0,21.23802089691162,100.0,1.0,
972,2025-07-31 09:52:22,cs2,500.0,20.0,,,True,0.0,[[158.63100709]],1.1755736048360992,0.0129694395468447,50,15,0.1,,,,,,1.4392461776733398,,,
973,2025-07-31 09:52:27,cs3,500.0,5.0,20.0,0.05,True,0.02,[[436.06212022]],1.3125515200382758,0.0084889999055682,50,15,0.1,,,,,,1070.316468000412,,,5.0
974,2025-07-31 10:10:18,cs4,,,,,True,0.0,[[231.63109624]],1.3080003454880649,0.0077316238778851,50,15,0.1,,,,,,2.037014961242676,,,
975,2025-07-31 10:10:30,cs5,500.0,5.0,20.0,0.05,True,0.34,[[-1.12911531]],1.2456693821194589,0.0073130873464037,50,15,0.1,1.0,7.0,0.9,,5.0,10.339307069778442,,,
976,2025-07-31 10:11:00,cs1,500.0,5.0,20.0,0.05,True,0.32,[[27.78817526]],1.0385424117500075,8.742512466891253e-11,50,20,0.01,1.0,7.0,0.9,,5.0,29.450012922286987,100.0,1.0,
977,2025-07-31 10:11:03,cs2,500.0,20.0,,,True,0.26,[[20.61582998]],1.0809221674398315,0.0001622345433277,50,20,0.01,,,,,,8.33715295791626,,,
978,2025-07-31 10:11:16,cs3,500.0,5.0,20.0,0.05,True,0.0,[[121.3022232]],1.0622433636743929,1.6387197627403494e-10,50,20,0.01,,,,,,1883.8371589183807,,,5.0
979,2025-07-31 10:42:40,cs4,,,,,True,1.0,[[34.56154062]],1.112078616345795,2.721707090112459e-10,50,20,0.01,,,,,,0.8731527328491211,,,
980,2025-07-31 10:42:55,cs5,500.0,5.0,20.0,0.05,True,0.34,[[27.794327]],1.0400100338480889,9.090882725071784e-11,50,20,0.01,1.0,7.0,0.9,,5.0,14.32757806777954,,,
981,2025-07-31 10:43:16,cs1,500.0,5.0,20.0,0.05,True,0.4,[[-1.02406165]],1.2188172945327098,0.0073958411322985,50,20,0.05,1.0,7.0,0.9,,5.0,20.92584991455078,100.0,1.0,
982,2025-07-31 10:43:19,cs2,500.0,20.0,,,True,0.44,[[1.19017931]],1.1302519495315109,0.0081328033981564,50,20,0.05,,,,,,1.479503870010376,,,
983,2025-07-31 10:43:25,cs3,500.0,5.0,20.0,0.05,True,0.02,[[263.50442474]],1.3123274610686622,0.0084498721410738,50,20,0.05,,,,,,2215.0083932876587,,,5.0
984,2025-07-31 11:20:20,cs4,,,,,True,0.0,[[115.254354]],1.3080004215953045,0.0077316150947323,50,20,0.05,,,,,,2.1898889541625977,,,
985,2025-07-31 11:20:35,cs5,500.0,5.0,20.0,0.05,True,0.4,[[-1.04175715]],1.2181307502119665,0.0073815703493432,50,20,0.05,1.0,7.0,0.9,,5.0,12.270308256149292,,,
986,2025-07-31 11:21:04,cs1,500.0,5.0,20.0,0.05,True,0.38,[[-0.87381323]],1.2278469282900009,0.0073603916376514,50,20,0.1,1.0,7.0,0.9,,5.0,29.032059907913208,100.0,1.0,
987,2025-07-31 11:21:07,cs2,500.0,20.0,,,True,0.0,[[205.40573045]],1.273875136582148,0.0130324679932995,50,20,0.1,,,,,,6.012006044387817,,,
988,2025-07-31 11:21:18,cs3,500.0,5.0,20.0,0.05,True,0.02,[[518.53612502]],1.3123623716380295,0.0084757649271023,50,20,0.1,,,,,,2308.037961959839,,,5.0
989,2025-07-31 11:59:46,cs4,,,,,True,0.0,[[231.75774642]],1.308000401237564,0.007731617469269,50,20,0.1,,,,,,2.2526791095733643,,,
990,2025-07-31 12:00:01,cs5,500.0,5.0,20.0,0.05,True,0.38,[[-0.94242932]],1.22724352870183,0.0073432140126806,50,20,0.1,1.0,7.0,0.9,,5.0,12.677850008010864,,,
991,2025-07-31 12:00:39,cs1,500.0,5.0,20.0,0.05,True,0.44,[[-1.14333914]],1.2027844584496206,0.007354088127308,50,10,0.01,1.0,7.0,0.9,,10.0,38.247705936431885,100.0,1.0,
992,2025-07-31 12:00:43,cs2,500.0,20.0,,,True,0.0,[[21.22192517]],1.317927332749894,0.0077677465757779,50,10,0.01,,,,,,0.963413953781128,,,
993,2025-07-31 12:00:45,cs3,500.0,5.0,20.0,0.05,True,0.04,[[27.1467112]],1.3121226198336426,0.0084300684592456,50,10,0.01,,,,,,17.782627820968628,,,3.0
994,2025-07-31 12:01:03,cs4,,,,,True,0.0,[[21.98595236]],1.3080003458961835,0.0077316238391613,50,10,0.01,,,,,,1.1660051345825195,,,
995,2025-07-31 12:01:16,cs5,500.0,5.0,20.0,0.05,True,0.46,[[-1.14232423]],1.2016848162782638,0.0073521046981448,50,10,0.01,1.0,7.0,0.9,,10.0,12.35825800895691,,,
